sref,cref,bref,tipChord,tipPositionX,tipPositionY,transitionEndChord,transitionEndPositionX,transitionEndPositionY,taperRatio,sweepAngle,transitionWidth
136,5.8039,27,1.6,9.4109,13.5,7.488,0.7529,2,0.2,32,1
140.8,5.7939,28,1.6,9.7233,14,7.5077,0.7479,2,0.2,32,1
145.6,5.7846,29,1.6,10.0357,14.5,7.5259,0.7434,2,0.2,32,1
150.4,5.7759,30,1.6,10.3482,15,7.5429,0.7392,2,0.2,32,1
160,8,20,8,6.0706,10,8,0.6745,2,1,34,1
168,8,21,8,6.4078,10.5,8,0.6745,2,1,34,1
176,8,22,8,6.7451,11,8,0.6745,2,1,34,1
184,8,23,8,7.0823,11.5,8,0.6745,2,1,34,1
192,8,24,8,7.4196,12,8,0.6745,2,1,34,1
200,8,25,8,7.7568,12.5,8,0.6745,2,1,34,1
208,8,26,8,8.0941,13,8,0.6745,2,1,34,1
216,8,27,8,8.4314,13.5,8,0.6745,2,1,34,1
224,8,28,8,8.7686,14,8,0.6745,2,1,34,1
232,8,29,8,9.1059,14.5,8,0.6745,2,1,34,1
240,8,30,8,9.4431,15,8,0.6745,2,1,34,1
145.6,7.3143,20,6.4,6.4706,10,7.8222,0.719,2,0.8,34,1
152.8,7.3103,21,6.4,6.8078,10.5,7.8316,0.7166,2,0.8,34,1
160,7.3067,22,6.4,7.1451,11,7.84,0.7145,2,0.8,34,1
167.2,7.3033,23,6.4,7.4823,11.5,7.8476,0.7126,2,0.8,34,1
174.4,7.3003,24,6.4,7.8196,12,7.8545,0.7109,2,0.8,34,1
181.6,7.2975,25,6.4,8.1568,12.5,7.8609,0.7093,2,0.8,34,1
188.8,7.2949,26,6.4,8.4941,13,7.8667,0.7078,2,0.8,34,1
196,7.2925,27,6.4,8.8314,13.5,7.872,0.7065,2,0.8,34,1
203.2,7.2903,28,6.4,9.1686,14,7.8769,0.7053,2,0.8,34,1
210.4,7.2882,29,6.4,9.5059,14.5,7.8815,0.7041,2,0.8,34,1
217.6,7.2863,30,6.4,9.8431,15,7.8857,0.7031,2,0.8,34,1
131.2,6.7122,20,4.8,6.8706,10,7.6444,0.7634,2,0.6,34,1
137.6,6.7039,21,4.8,7.2078,10.5,7.6632,0.7587,2,0.6,34,1
144,6.6963,22,4.8,7.5451,11,7.68,0.7545,2,0.6,34,1
150.4,6.6894,23,4.8,7.8823,11.5,7.6952,0.7507,2,0.6,34,1
156.8,6.683,24,4.8,8.2196,12,7.7091,0.7472,2,0.6,34,1
163.2,6.6771,25,4.8,8.5568,12.5,7.7217,0.7441,2,0.6,34,1
169.6,6.6717,26,4.8,8.8941,13,7.7333,0.7412,2,0.6,34,1
176,6.6667,27,4.8,9.2314,13.5,7.744,0.7385,2,0.6,34,1
182.4,6.662,28,4.8,9.5686,14,7.7538,0.736,2,0.6,34,1
188.8,6.6576,29,4.8,9.9059,14.5,7.763,0.7338,2,0.6,34,1
195.2,6.6536,30,4.8,10.2431,15,7.7714,0.7317,2,0.6,34,1
116.8,6.2247,20,3.2,7.2706,10,7.4667,0.8078,2,0.4,34,1
122.4,6.2118,21,3.2,7.6078,10.5,7.4947,0.8008,2,0.4,34,1
128,6.2,22,3.2,7.9451,11,7.52,0.7945,2,0.4,34,1
133.6,6.1892,23,3.2,8.2823,11.5,7.5429,0.7888,2,0.4,34,1
139.2,6.1793,24,3.2,8.6196,12,7.5636,0.7836,2,0.4,34,1
144.8,6.1702,25,3.2,8.9568,12.5,7.5826,0.7789,2,0.4,34,1
150.4,6.1617,26,3.2,9.2941,13,7.6,0.7745,2,0.4,34,1
156,6.1538,27,3.2,9.6314,13.5,7.616,0.7705,2,0.4,34,1
161.6,6.1465,28,3.2,9.9686,14,7.6308,0.7668,2,0.4,34,1
167.2,6.1397,29,3.2,10.3059,14.5,7.6444,0.7634,2,0.4,34,1
172.8,6.1333,30,3.2,10.6431,15,7.6571,0.7602,2,0.4,34,1
102.4,5.9,20,1.6,7.6706,10,7.2889,0.8523,2,0.2,34,1
107.2,5.8826,21,1.6,8.0078,10.5,7.3263,0.8429,2,0.2,34,1
112,5.8667,22,1.6,8.3451,11,7.36,0.8345,2,0.2,34,1
116.8,5.8521,23,1.6,8.6823,11.5,7.3905,0.8269,2,0.2,34,1
121.6,5.8386,24,1.6,9.0196,12,7.4182,0.82,2,0.2,34,1
126.4,5.8262,25,1.6,9.3568,12.5,7.4435,0.8136,2,0.2,34,1
131.2,5.8146,26,1.6,9.6941,13,7.4667,0.8078,2,0.2,34,1
136,5.8039,27,1.6,10.0314,13.5,7.488,0.8025,2,0.2,34,1
140.8,5.7939,28,1.6,10.3686,14,7.5077,0.7976,2,0.2,34,1
145.6,5.7846,29,1.6,10.7059,14.5,7.5259,0.793,2,0.2,34,1
150.4,5.7759,30,1.6,11.0431,15,7.5429,0.7888,2,0.2,34,1
160,8,20,8,6.5389,10,8,0.7265,2,1,36,1
168,8,21,8,6.9022,10.5,8,0.7265,2,1,36,1
176,8,22,8,7.2654,11,8,0.7265,2,1,36,1
184,8,23,8,7.6287,11.5,8,0.7265,2,1,36,1
192,8,24,8,7.992,12,8,0.7265,2,1,36,1
200,8,25,8,8.3552,12.5,8,0.7265,2,1,36,1
208,8,26,8,8.7185,13,8,0.7265,2,1,36,1
216,8,27,8,9.0818,13.5,8,0.7265,2,1,36,1
224,8,28,8,9.4451,14,8,0.7265,2,1,36,1
232,8,29,8,9.8083,14.5,8,0.7265,2,1,36,1
240,8,30,8,10.1716,15,8,0.7265,2,1,36,1
145.6,7.3143,20,6.4,6.9389,10,7.8222,0.771,2,0.8,36,1
152.8,7.3103,21,6.4,7.3022,10.5,7.8316,0.7686,2,0.8,36,1
160,7.3067,22,6.4,7.6654,11,7.84,0.7665,2,0.8,36,1
167.2,7.3033,23,6.4,8.0287,11.5,7.8476,0.7646,2,0.8,36,1
174.4,7.3003,24,6.4,8.392,12,7.8545,0.7629,2,0.8,36,1
181.6,7.2975,25,6.4,8.7552,12.5,7.8609,0.7613,2,0.8,36,1
188.8,7.2949,26,6.4,9.1185,13,7.8667,0.7599,2,0.8,36,1
196,7.2925,27,6.4,9.4818,13.5,7.872,0.7585,2,0.8,36,1
203.2,7.2903,28,6.4,9.8451,14,7.8769,0.7573,2,0.8,36,1
210.4,7.2882,29,6.4,10.2083,14.5,7.8815,0.7562,2,0.8,36,1
217.6,7.2863,30,6.4,10.5716,15,7.8857,0.7551,2,0.8,36,1
131.2,6.7122,20,4.8,7.3389,10,7.6444,0.8154,2,0.6,36,1
137.6,6.7039,21,4.8,7.7022,10.5,7.6632,0.8108,2,0.6,36,1
144,6.6963,22,4.8,8.0654,11,7.68,0.8065,2,0.6,36,1
150.4,6.6894,23,4.8,8.4287,11.5,7.6952,0.8027,2,0.6,36,1
156.8,6.683,24,4.8,8.792,12,7.7091,0.7993,2,0.6,36,1
163.2,6.6771,25,4.8,9.1552,12.5,7.7217,0.7961,2,0.6,36,1
169.6,6.6717,26,4.8,9.5185,13,7.7333,0.7932,2,0.6,36,1
176,6.6667,27,4.8,9.8818,13.5,7.744,0.7905,2,0.6,36,1
182.4,6.662,28,4.8,10.2451,14,7.7538,0.7881,2,0.6,36,1
188.8,6.6576,29,4.8,10.6083,14.5,7.763,0.7858,2,0.6,36,1
195.2,6.6536,30,4.8,10.9716,15,7.7714,0.7837,2,0.6,36,1
116.8,6.2247,20,3.2,7.7389,10,7.4667,0.8599,2,0.4,36,1
122.4,6.2118,21,3.2,8.1022,10.5,7.4947,0.8529,2,0.4,36,1
128,6.2,22,3.2,8.4654,11,7.52,0.8465,2,0.4,36,1
133.6,6.1892,23,3.2,8.8287,11.5,7.5429,0.8408,2,0.4,36,1
139.2,6.1793,24,3.2,9.192,12,7.5636,0.8356,2,0.4,36,1
144.8,6.1702,25,3.2,9.5552,12.5,7.5826,0.8309,2,0.4,36,1
150.4,6.1617,26,3.2,9.9185,13,7.6,0.8265,2,0.4,36,1
156,6.1538,27,3.2,10.2818,13.5,7.616,0.8225,2,0.4,36,1
161.6,6.1465,28,3.2,10.6451,14,7.6308,0.8189,2,0.4,36,1
167.2,6.1397,29,3.2,11.0083,14.5,7.6444,0.8154,2,0.4,36,1
172.8,6.1333,30,3.2,11.3716,15,7.6571,0.8123,2,0.4,36,1
102.4,5.9,20,1.6,8.1389,10,7.2889,0.9043,2,0.2,36,1
107.2,5.8826,21,1.6,8.5022,10.5,7.3263,0.895,2,0.2,36,1
112,5.8667,22,1.6,8.8654,11,7.36,0.8865,2,0.2,36,1
116.8,5.8521,23,1.6,9.2287,11.5,7.3905,0.8789,2,0.2,36,1
121.6,5.8386,24,1.6,9.592,12,7.4182,0.872,2,0.2,36,1
126.4,5.8262,25,1.6,9.9552,12.5,7.4435,0.8657,2,0.2,36,1
131.2,5.8146,26,1.6,10.3185,13,7.4667,0.8599,2,0.2,36,1
136,5.8039,27,1.6,10.6818,13.5,7.488,0.8545,2,0.2,36,1
140.8,5.7939,28,1.6,11.0451,14,7.5077,0.8496,2,0.2,36,1
145.6,5.7846,29,1.6,11.4083,14.5,7.5259,0.8451,2,0.2,36,1
150.4,5.7759,30,1.6,11.7716,15,7.5429,0.8408,2,0.2,36,1
160,8,20,8,7.0316,10,8,0.7813,2,1,38,1
168,8,21,8,7.4222,10.5,8,0.7813,2,1,38,1
176,8,22,8,7.8129,11,8,0.7813,2,1,38,1
184,8,23,8,8.2035,11.5,8,0.7813,2,1,38,1
192,8,24,8,8.5941,12,8,0.7813,2,1,38,1
200,8,25,8,8.9848,12.5,8,0.7813,2,1,38,1
208,8,26,8,9.3754,13,8,0.7813,2,1,38,1
216,8,27,8,9.7661,13.5,8,0.7813,2,1,38,1
224,8,28,8,10.1567,14,8,0.7813,2,1,38,1
232,8,29,8,10.5474,14.5,8,0.7813,2,1,38,1
240,8,30,8,10.938,15,8,0.7813,2,1,38,1
145.6,7.3143,20,6.4,7.4316,10,7.8222,0.8257,2,0.8,38,1
152.8,7.3103,21,6.4,7.8222,10.5,7.8316,0.8234,2,0.8,38,1
160,7.3067,22,6.4,8.2129,11,7.84,0.8213,2,0.8,38,1
167.2,7.3033,23,6.4,8.6035,11.5,7.8476,0.8194,2,0.8,38,1
174.4,7.3003,24,6.4,8.9941,12,7.8545,0.8176,2,0.8,38,1
181.6,7.2975,25,6.4,9.3848,12.5,7.8609,0.8161,2,0.8,38,1
188.8,7.2949,26,6.4,9.7754,13,7.8667,0.8146,2,0.8,38,1
196,7.2925,27,6.4,10.1661,13.5,7.872,0.8133,2,0.8,38,1
203.2,7.2903,28,6.4,10.5567,14,7.8769,0.8121,2,0.8,38,1
210.4,7.2882,29,6.4,10.9474,14.5,7.8815,0.8109,2,0.8,38,1
217.6,7.2863,30,6.4,11.338,15,7.8857,0.8099,2,0.8,38,1
131.2,6.7122,20,4.8,7.8316,10,7.6444,0.8702,2,0.6,38,1
137.6,6.7039,21,4.8,8.2222,10.5,7.6632,0.8655,2,0.6,38,1
144,6.6963,22,4.8,8.6129,11,7.68,0.8613,2,0.6,38,1
150.4,6.6894,23,4.8,9.0035,11.5,7.6952,0.8575,2,0.6,38,1
156.8,6.683,24,4.8,9.3941,12,7.7091,0.854,2,0.6,38,1
163.2,6.6771,25,4.8,9.7848,12.5,7.7217,0.8509,2,0.6,38,1
169.6,6.6717,26,4.8,10.1754,13,7.7333,0.848,2,0.6,38,1
176,6.6667,27,4.8,10.5661,13.5,7.744,0.8453,2,0.6,38,1
182.4,6.662,28,4.8,10.9567,14,7.7538,0.8428,2,0.6,38,1
188.8,6.6576,29,4.8,11.3474,14.5,7.763,0.8405,2,0.6,38,1
195.2,6.6536,30,4.8,11.738,15,7.7714,0.8384,2,0.6,38,1
116.8,6.2247,20,3.2,8.2316,10,7.4667,0.9146,2,0.4,38,1
122.4,6.2118,21,3.2,8.6222,10.5,7.4947,0.9076,2,0.4,38,1
128,6.2,22,3.2,9.0129,11,7.52,0.9013,2,0.4,38,1
133.6,6.1892,23,3.2,9.4035,11.5,7.5429,0.8956,2,0.4,38,1
139.2,6.1793,24,3.2,9.7941,12,7.5636,0.8904,2,0.4,38,1
144.8,6.1702,25,3.2,10.1848,12.5,7.5826,0.8856,2,0.4,38,1
150.4,6.1617,26,3.2,10.5754,13,7.6,0.8813,2,0.4,38,1
156,6.1538,27,3.2,10.9661,13.5,7.616,0.8773,2,0.4,38,1
161.6,6.1465,28,3.2,11.3567,14,7.6308,0.8736,2,0.4,38,1
167.2,6.1397,29,3.2,11.7474,14.5,7.6444,0.8702,2,0.4,38,1
172.8,6.1333,30,3.2,12.138,15,7.6571,0.867,2,0.4,38,1
102.4,5.9,20,1.6,8.6316,10,7.2889,0.9591,2,0.2,38,1
107.2,5.8826,21,1.6,9.0222,10.5,7.3263,0.9497,2,0.2,38,1
112,5.8667,22,1.6,9.4129,11,7.36,0.9413,2,0.2,38,1
116.8,5.8521,23,1.6,9.8035,11.5,7.3905,0.9337,2,0.2,38,1
121.6,5.8386,24,1.6,10.1941,12,7.4182,0.9267,2,0.2,38,1
126.4,5.8262,25,1.6,10.5848,12.5,7.4435,0.9204,2,0.2,38,1
131.2,5.8146,26,1.6,10.9754,13,7.4667,0.9146,2,0.2,38,1
136,5.8039,27,1.6,11.3661,13.5,7.488,0.9093,2,0.2,38,1
140.8,5.7939,28,1.6,11.7567,14,7.5077,0.9044,2,0.2,38,1
145.6,5.7846,29,1.6,12.1474,14.5,7.5259,0.8998,2,0.2,38,1
150.4,5.7759,30,1.6,12.538,15,7.5429,0.8956,2,0.2,38,1
160,8,20,8,7.5519,10,8,0.8391,2,1,40,1
168,8,21,8,7.9714,10.5,8,0.8391,2,1,40,1
176,8,22,8,8.391,11,8,0.8391,2,1,40,1
184,8,23,8,8.8105,11.5,8,0.8391,2,1,40,1
192,8,24,8,9.2301,12,8,0.8391,2,1,40,1
200,8,25,8,9.6496,12.5,8,0.8391,2,1,40,1
208,8,26,8,10.0692,13,8,0.8391,2,1,40,1
216,8,27,8,10.4887,13.5,8,0.8391,2,1,40,1
224,8,28,8,10.9083,14,8,0.8391,2,1,40,1
232,8,29,8,11.3278,14.5,8,0.8391,2,1,40,1
240,8,30,8,11.7474,15,8,0.8391,2,1,40,1
145.6,7.3143,20,6.4,7.9519,10,7.8222,0.8835,2,0.8,40,1
152.8,7.3103,21,6.4,8.3714,10.5,7.8316,0.8812,2,0.8,40,1
160,7.3067,22,6.4,8.791,11,7.84,0.8791,2,0.8,40,1
167.2,7.3033,23,6.4,9.2105,11.5,7.8476,0.8772,2,0.8,40,1
174.4,7.3003,24,6.4,9.6301,12,7.8545,0.8755,2,0.8,40,1
181.6,7.2975,25,6.4,10.0496,12.5,7.8609,0.8739,2,0.8,40,1
188.8,7.2949,26,6.4,10.4692,13,7.8667,0.8724,2,0.8,40,1
196,7.2925,27,6.4,10.8887,13.5,7.872,0.8711,2,0.8,40,1
203.2,7.2903,28,6.4,11.3083,14,7.8769,0.8699,2,0.8,40,1
210.4,7.2882,29,6.4,11.7278,14.5,7.8815,0.8687,2,0.8,40,1
217.6,7.2863,30,6.4,12.1474,15,7.8857,0.8677,2,0.8,40,1
131.2,6.7122,20,4.8,8.3519,10,7.6444,0.928,2,0.6,40,1
137.6,6.7039,21,4.8,8.7714,10.5,7.6632,0.9233,2,0.6,40,1
144,6.6963,22,4.8,9.191,11,7.68,0.9191,2,0.6,40,1
150.4,6.6894,23,4.8,9.6105,11.5,7.6952,0.9153,2,0.6,40,1
156.8,6.683,24,4.8,10.0301,12,7.7091,0.9118,2,0.6,40,1
163.2,6.6771,25,4.8,10.4496,12.5,7.7217,0.9087,2,0.6,40,1
169.6,6.6717,26,4.8,10.8692,13,7.7333,0.9058,2,0.6,40,1
176,6.6667,27,4.8,11.2887,13.5,7.744,0.9031,2,0.6,40,1
182.4,6.662,28,4.8,11.7083,14,7.7538,0.9006,2,0.6,40,1
188.8,6.6576,29,4.8,12.1278,14.5,7.763,0.8984,2,0.6,40,1
195.2,6.6536,30,4.8,12.5474,15,7.7714,0.8962,2,0.6,40,1
116.8,6.2247,20,3.2,8.7519,10,7.4667,0.9724,2,0.4,40,1
122.4,6.2118,21,3.2,9.1714,10.5,7.4947,0.9654,2,0.4,40,1
128,6.2,22,3.2,9.591,11,7.52,0.9591,2,0.4,40,1
133.6,6.1892,23,3.2,10.0105,11.5,7.5429,0.9534,2,0.4,40,1
139.2,6.1793,24,3.2,10.4301,12,7.5636,0.9482,2,0.4,40,1
144.8,6.1702,25,3.2,10.8496,12.5,7.5826,0.9434,2,0.4,40,1
150.4,6.1617,26,3.2,11.2692,13,7.6,0.9391,2,0.4,40,1
156,6.1538,27,3.2,11.6887,13.5,7.616,0.9351,2,0.4,40,1
161.6,6.1465,28,3.2,12.1083,14,7.6308,0.9314,2,0.4,40,1
167.2,6.1397,29,3.2,12.5278,14.5,7.6444,0.928,2,0.4,40,1
172.8,6.1333,30,3.2,12.9474,15,7.6571,0.9248,2,0.4,40,1
102.4,5.9,20,1.6,9.1519,10,7.2889,1.0169,2,0.2,40,1
107.2,5.8826,21,1.6,9.5714,10.5,7.3263,1.0075,2,0.2,40,1
112,5.8667,22,1.6,9.991,11,7.36,0.9991,2,0.2,40,1
116.8,5.8521,23,1.6,10.4105,11.5,7.3905,0.9915,2,0.2,40,1
121.6,5.8386,24,1.6,10.8301,12,7.4182,0.9846,2,0.2,40,1
126.4,5.8262,25,1.6,11.2496,12.5,7.4435,0.9782,2,0.2,40,1
131.2,5.8146,26,1.6,11.6692,13,7.4667,0.9724,2,0.2,40,1
136,5.8039,27,1.6,12.0887,13.5,7.488,0.9671,2,0.2,40,1
140.8,5.7939,28,1.6,12.5083,14,7.5077,0.9622,2,0.2,40,1
145.6,5.7846,29,1.6,12.9278,14.5,7.5259,0.9576,2,0.2,40,1
150.4,5.7759,30,1.6,13.3474,15,7.5429,0.9534,2,0.2,40,1
160,8,20,8,3.2757,10,8,0.546,2.5,1,20,1.5
168,8,21,8,3.4577,10.5,8,0.546,2.5,1,20,1.5
176,8,22,8,3.6397,11,8,0.546,2.5,1,20,1.5
184,8,23,8,3.8217,11.5,8,0.546,2.5,1,20,1.5
192,8,24,8,4.0037,12,8,0.546,2.5,1,20,1.5
200,8,25,8,4.1857,12.5,8,0.546,2.5,1,20,1.5
208,8,26,8,4.3676,13,8,0.546,2.5,1,20,1.5
216,8,27,8,4.5496,13.5,8,0.546,2.5,1,20,1.5
224,8,28,8,4.7316,14,8,0.546,2.5,1,20,1.5
232,8,29,8,4.9136,14.5,8,0.546,2.5,1,20,1.5
240,8,30,8,5.0956,15,8,0.546,2.5,1,20,1.5
145.6,7.3143,20,6.4,3.6757,10,7.7333,0.6126,2.5,0.8,20,1.5
152.8,7.3103,21,6.4,3.8577,10.5,7.7474,0.6091,2.5,0.8,20,1.5
160,7.3067,22,6.4,4.0397,11,7.76,0.606,2.5,0.8,20,1.5
167.2,7.3033,23,6.4,4.2217,11.5,7.7714,0.6031,2.5,0.8,20,1.5
174.4,7.3003,24,6.4,4.4037,12,7.7818,0.6005,2.5,0.8,20,1.5
181.6,7.2975,25,6.4,4.5857,12.5,7.7913,0.5981,2.5,0.8,20,1.5
188.8,7.2949,26,6.4,4.7676,13,7.8,0.596,2.5,0.8,20,1.5
196,7.2925,27,6.4,4.9496,13.5,7.808,0.594,2.5,0.8,20,1.5
203.2,7.2903,28,6.4,5.1316,14,7.8154,0.5921,2.5,0.8,20,1.5
210.4,7.2882,29,6.4,5.3136,14.5,7.8222,0.5904,2.5,0.8,20,1.5
217.6,7.2863,30,6.4,5.4956,15,7.8286,0.5888,2.5,0.8,20,1.5
131.2,6.7122,20,4.8,4.0757,10,7.4667,0.6793,2.5,0.6,20,1.5
137.6,6.7039,21,4.8,4.2577,10.5,7.4947,0.6723,2.5,0.6,20,1.5
144,6.6963,22,4.8,4.4397,11,7.52,0.666,2.5,0.6,20,1.5
150.4,6.6894,23,4.8,4.6217,11.5,7.5429,0.6602,2.5,0.6,20,1.5
156.8,6.683,24,4.8,4.8037,12,7.5636,0.655,2.5,0.6,20,1.5
163.2,6.6771,25,4.8,4.9857,12.5,7.5826,0.6503,2.5,0.6,20,1.5
169.6,6.6717,26,4.8,5.1676,13,7.6,0.646,2.5,0.6,20,1.5
176,6.6667,27,4.8,5.3496,13.5,7.616,0.642,2.5,0.6,20,1.5
182.4,6.662,28,4.8,5.5316,14,7.6308,0.6383,2.5,0.6,20,1.5
188.8,6.6576,29,4.8,5.7136,14.5,7.6444,0.6348,2.5,0.6,20,1.5
195.2,6.6536,30,4.8,5.8956,15,7.6571,0.6317,2.5,0.6,20,1.5
116.8,6.2247,20,3.2,4.4757,10,7.2,0.746,2.5,0.4,20,1.5
122.4,6.2118,21,3.2,4.6577,10.5,7.2421,0.7354,2.5,0.4,20,1.5
128,6.2,22,3.2,4.8397,11,7.28,0.726,2.5,0.4,20,1.5
133.6,6.1892,23,3.2,5.0217,11.5,7.3143,0.7174,2.5,0.4,20,1.5
139.2,6.1793,24,3.2,5.2037,12,7.3455,0.7096,2.5,0.4,20,1.5
144.8,6.1702,25,3.2,5.3857,12.5,7.3739,0.7025,2.5,0.4,20,1.5
150.4,6.1617,26,3.2,5.5676,13,7.4,0.696,2.5,0.4,20,1.5
156,6.1538,27,3.2,5.7496,13.5,7.424,0.69,2.5,0.4,20,1.5
161.6,6.1465,28,3.2,5.9316,14,7.4462,0.6844,2.5,0.4,20,1.5
167.2,6.1397,29,3.2,6.1136,14.5,7.4667,0.6793,2.5,0.4,20,1.5
172.8,6.1333,30,3.2,6.2956,15,7.4857,0.6745,2.5,0.4,20,1.5
102.4,5.9,20,1.6,4.8757,10,6.9333,0.8126,2.5,0.2,20,1.5
107.2,5.8826,21,1.6,5.0577,10.5,6.9895,0.7986,2.5,0.2,20,1.5
112,5.8667,22,1.6,5.2397,11,7.04,0.786,2.5,0.2,20,1.5
116.8,5.8521,23,1.6,5.4217,11.5,7.0857,0.7745,2.5,0.2,20,1.5
121.6,5.8386,24,1.6,5.6037,12,7.1273,0.7641,2.5,0.2,20,1.5
126.4,5.8262,25,1.6,5.7857,12.5,7.1652,0.7547,2.5,0.2,20,1.5
131.2,5.8146,26,1.6,5.9676,13,7.2,0.746,2.5,0.2,20,1.5
136,5.8039,27,1.6,6.1496,13.5,7.232,0.738,2.5,0.2,20,1.5
140.8,5.7939,28,1.6,6.3316,14,7.2615,0.7306,2.5,0.2,20,1.5
145.6,5.7846,29,1.6,6.5136,14.5,7.2889,0.7237,2.5,0.2,20,1.5
150.4,5.7759,30,1.6,6.6956,15,7.3143,0.7174,2.5,0.2,20,1.5
160,8,20,8,3.6362,10,8,0.606,2.5,1,22,1.5
168,8,21,8,3.8382,10.5,8,0.606,2.5,1,22,1.5
176,8,22,8,4.0403,11,8,0.606,2.5,1,22,1.5
184,8,23,8,4.2423,11.5,8,0.606,2.5,1,22,1.5
192,8,24,8,4.4443,12,8,0.606,2.5,1,22,1.5
200,8,25,8,4.6463,12.5,8,0.606,2.5,1,22,1.5
208,8,26,8,4.8483,13,8,0.606,2.5,1,22,1.5
216,8,27,8,5.0503,13.5,8,0.606,2.5,1,22,1.5
224,8,28,8,5.2523,14,8,0.606,2.5,1,22,1.5
232,8,29,8,5.4544,14.5,8,0.606,2.5,1,22,1.5
240,8,30,8,5.6564,15,8,0.606,2.5,1,22,1.5
145.6,7.3143,20,6.4,4.0362,10,7.7333,0.6727,2.5,0.8,22,1.5
152.8,7.3103,21,6.4,4.2382,10.5,7.7474,0.6692,2.5,0.8,22,1.5
160,7.3067,22,6.4,4.4403,11,7.76,0.666,2.5,0.8,22,1.5
167.2,7.3033,23,6.4,4.6423,11.5,7.7714,0.6632,2.5,0.8,22,1.5
174.4,7.3003,24,6.4,4.8443,12,7.7818,0.6606,2.5,0.8,22,1.5
181.6,7.2975,25,6.4,5.0463,12.5,7.7913,0.6582,2.5,0.8,22,1.5
188.8,7.2949,26,6.4,5.2483,13,7.8,0.656,2.5,0.8,22,1.5
196,7.2925,27,6.4,5.4503,13.5,7.808,0.654,2.5,0.8,22,1.5
203.2,7.2903,28,6.4,5.6523,14,7.8154,0.6522,2.5,0.8,22,1.5
210.4,7.2882,29,6.4,5.8544,14.5,7.8222,0.6505,2.5,0.8,22,1.5
217.6,7.2863,30,6.4,6.0564,15,7.8286,0.6489,2.5,0.8,22,1.5
131.2,6.7122,20,4.8,4.4362,10,7.4667,0.7394,2.5,0.6,22,1.5
137.6,6.7039,21,4.8,4.6382,10.5,7.4947,0.7324,2.5,0.6,22,1.5
144,6.6963,22,4.8,4.8403,11,7.52,0.726,2.5,0.6,22,1.5
150.4,6.6894,23,4.8,5.0423,11.5,7.5429,0.7203,2.5,0.6,22,1.5
156.8,6.683,24,4.8,5.2443,12,7.5636,0.7151,2.5,0.6,22,1.5
163.2,6.6771,25,4.8,5.4463,12.5,7.5826,0.7104,2.5,0.6,22,1.5
169.6,6.6717,26,4.8,5.6483,13,7.6,0.706,2.5,0.6,22,1.5
176,6.6667,27,4.8,5.8503,13.5,7.616,0.702,2.5,0.6,22,1.5
182.4,6.662,28,4.8,6.0523,14,7.6308,0.6983,2.5,0.6,22,1.5
188.8,6.6576,29,4.8,6.2544,14.5,7.6444,0.6949,2.5,0.6,22,1.5
195.2,6.6536,30,4.8,6.4564,15,7.6571,0.6918,2.5,0.6,22,1.5
116.8,6.2247,20,3.2,4.8362,10,7.2,0.806,2.5,0.4,22,1.5
122.4,6.2118,21,3.2,5.0382,10.5,7.2421,0.7955,2.5,0.4,22,1.5
128,6.2,22,3.2,5.2403,11,7.28,0.786,2.5,0.4,22,1.5
133.6,6.1892,23,3.2,5.4423,11.5,7.3143,0.7775,2.5,0.4,22,1.5
139.2,6.1793,24,3.2,5.6443,12,7.3455,0.7697,2.5,0.4,22,1.5
144.8,6.1702,25,3.2,5.8463,12.5,7.3739,0.7626,2.5,0.4,22,1.5
150.4,6.1617,26,3.2,6.0483,13,7.4,0.756,2.5,0.4,22,1.5
156,6.1538,27,3.2,6.2503,13.5,7.424,0.75,2.5,0.4,22,1.5
161.6,6.1465,28,3.2,6.4523,14,7.4462,0.7445,2.5,0.4,22,1.5
167.2,6.1397,29,3.2,6.6544,14.5,7.4667,0.7394,2.5,0.4,22,1.5
172.8,6.1333,30,3.2,6.8564,15,7.4857,0.7346,2.5,0.4,22,1.5
102.4,5.9,20,1.6,5.2362,10,6.9333,0.8727,2.5,0.2,22,1.5
107.2,5.8826,21,1.6,5.4382,10.5,6.9895,0.8587,2.5,0.2,22,1.5
112,5.8667,22,1.6,5.6403,11,7.04,0.846,2.5,0.2,22,1.5
116.8,5.8521,23,1.6,5.8423,11.5,7.0857,0.8346,2.5,0.2,22,1.5
121.6,5.8386,24,1.6,6.0443,12,7.1273,0.8242,2.5,0.2,22,1.5
126.4,5.8262,25,1.6,6.2463,12.5,7.1652,0.8147,2.5,0.2,22,1.5
131.2,5.8146,26,1.6,6.4483,13,7.2,0.806,2.5,0.2,22,1.5
136,5.8039,27,1.6,6.6503,13.5,7.232,0.798,2.5,0.2,22,1.5
140.8,5.7939,28,1.6,6.8523,14,7.2615,0.7907,2.5,0.2,22,1.5
145.6,5.7846,29,1.6,7.0544,14.5,7.2889,0.7838,2.5,0.2,22,1.5
150.4,5.7759,30,1.6,7.2564,15,7.3143,0.7775,2.5,0.2,22,1.5
160,8,20,8,4.0071,10,8,0.6678,2.5,1,24,1.5
168,8,21,8,4.2297,10.5,8,0.6678,2.5,1,24,1.5
176,8,22,8,4.4523,11,8,0.6678,2.5,1,24,1.5
184,8,23,8,4.6749,11.5,8,0.6678,2.5,1,24,1.5
192,8,24,8,4.8975,12,8,0.6678,2.5,1,24,1.5
